,id,title,categories,authors
852,1303.0448,learning stable multilevel dictionaries for sparse representations,cs.cv stat.ml,"['jayaraman j. thiagarajan', 'karthikeyan natesan ramamurthy', 'andreas spanias']"
853,1303.0518,on asymptotically optimal confidence regions and tests for   high-dimensional models,math.st stat.th,"['sara van de geer', 'peter bühlmann', ""ya'acov ritov"", 'ruben dezeure']"
854,1303.0551,sparse pca through low-rank approximations,stat.ml cs.it cs.lg math.it,"['dimitris s. papailiopoulos', 'alexandros g. dimakis', 'stavros korokythakis']"
855,1303.0561,top-down particle filtering for bayesian decision trees,stat.ml cs.lg,"['balaji lakshminarayanan', 'daniel m. roy', 'yee whye teh']"
856,1303.0632,"supplement to ""reversible mcmc on markov equivalence classes of sparse   directed acyclic graphs""",stat.ml math.co,"['yangbo he', 'jinzhu jia', 'bin yu']"
857,1303.0663,denoising deep neural networks based voice activity detection,cs.lg cs.sd stat.ml,"['xiao-lei zhang', 'ji wu']"
858,1303.0691,learning amp chain graphs and some marginal models thereof under   faithfulness: extended version,stat.ml cs.ai cs.lg,['jose m. peña']
859,1303.0775,hybrid maximum likelihood modulation classification using multiple   radios,cs.it math.it stat.ml,"['onur ozdemir', 'ruoyu li', 'pramod k. varshney']"
860,1303.0810,multivariate survival mixed models for genetic analysis of longevity   traits,stat.ap,"['rafael pimentel maia', 'per madsen', 'rodrigo labouriau']"
861,1303.1125,two-qubit rational-valued entanglement-boundary probability densities   and a fisher information equality conjecture,quant-ph math-ph math.mp stat.co,['paul b. slater']
862,1303.1152,an equivalence between the lasso and support vector machines,cs.lg stat.ml,['martin jaggi']
863,1303.1282,quantile-based classifiers,stat.me,"['christian hennig', 'cinzia viroli']"
864,1303.1690,coherence and elicitability,q-fin.rm math.st q-fin.st stat.th,['johanna f. ziegel']
865,1303.1788,poly-omic prediction of complex traits: omickriging,stat.ap q-bio.gn q-bio.qm stat.me,"['heather e. wheeler', 'keston aquino-michaels', 'eric r. gamazon', 'vassily v. trubetskoy', 'm. eileen dolan', 'r. stephanie huang', 'nancy j. cox', 'hae kyung im']"
866,1303.1883,real-time on and off road gps tracking,stat.ap,['brandon willard']
867,1303.2060,adaptive non-myopic quantizer design for target tracking in wireless   sensor networks,stat.ap,"['sijia liu', 'engin masazade', 'xiaojing shen', 'pramod k. varshney']"
868,1303.2140,possible directions for improving dependency versioning in r,cs.se cs.ms stat.co,['jeroen ooms']
869,1303.2378,predictive correlation screening: application to two-stage predictor   design in high dimension,stat.ml,"['hamed firouzi', 'bala rajaratnam', 'alfred hero']"
870,1303.2530,infinite-dimensional bayesian filtering for detection of quasi-periodic   phenomena in spatio-temporal data,stat.co,"['arno solin', 'simo särkkä']"
871,1303.2698,efficient particle filtering through residual nudging,physics.ao-ph math.st physics.data-an stat.th,"['xiaodong luo', 'ibrahim hoteit']"
872,1303.2803,explaining temporal trends in annualized relapse rates in placebo groups   of randomized controlled trials in relapsing multiple sclerosis: systematic   review and meta-regression,stat.ap,"['simon m. steinvorth', 'christian röver', 'simon schneider', 'richard nicholas', 'sebastian straube', 'tim friede']"
873,1303.2823,gaussian processes for nonlinear signal processing,cs.lg cs.it math.it stat.ml,"['fernando pérez-cruz', 'steven van vaerenbergh', 'juan josé murillo-fuentes', 'miguel lázaro-gredilla', 'ignacio santamaria']"
874,1303.2836,premium: an r package for profile regression mixture models using   dirichlet processes,stat.co,"['silvia liverani', 'david i. hastie', 'lamiae azizi', 'michail papathomas', 'sylvia richardson']"
875,1303.2912,integrated pre-processing for bayesian nonlinear system identification   with gaussian processes,cs.ai cs.ro cs.sy stat.ml,"['roger frigola', 'carl edward rasmussen']"
876,1303.2915,modeling us housing prices by spatial dynamic structural equation models,stat.ap,"['pasquale valentini', 'luigi ippoliti', 'lara fontanella']"
877,1303.2962,model selection and clustering in stochastic block models with the exact   integrated complete data likelihood,stat.me,"['e. côme', 'p. latouche']"
878,1303.3163,a greedy approximation of bayesian reinforcement learning with probably   optimistic transition model,cs.ai cs.lg stat.ml,"['kenji kawaguchi', 'mauricio araya']"
879,1303.3216,jointly interventional and observational data: estimation of   interventional markov equivalence classes of directed acyclic graphs,math.st stat.me stat.th,"['alain hauser', 'peter bühlmann']"
880,1303.3226,on near and the nearest correlation matrix,stat.ap math.ra,['pasha zusmanovich']
881,1303.3257,ranking and combining multiple predictors without labeled data,stat.ml cs.lg,"['fabio parisi', 'francesco strino', 'boaz nadler', 'yuval kluger']"
882,1303.3265,a dependent partition-valued process for multitask clustering and time   evolving network modelling,stat.ml,"['konstantina palla', 'david a. knowles', 'zoubin ghahramani']"
883,1303.3574,sensitivity indices for multivariate outputs,stat.ap stat.me,"['fabrice gamboa', 'alexandre janon', 'thierry klein', 'agnès lagnoux']"
884,1303.4372,generalized sobol sensitivity indices for dependent variables: numerical   methods,stat.ap,"['gaelle chastaing', 'clémentine prieur', 'fabrice gamboa']"
885,1303.4640,critical dimension in profile semiparametric estimation,math.st stat.th,"['andreas andresen', 'vladimir spokoiny']"
886,1303.4694,recovering non-negative and combined sparse representations,math.na cs.lg stat.ml,"['karthikeyan natesan ramamurthy', 'jayaraman j. thiagarajan', 'andreas spanias']"
887,1303.4808,the rapparmor package: enforcing security policies in r using dynamic   sandboxing on linux,cs.cr cs.ms stat.co,['jeroen ooms']
888,1303.4857,asymptotic normality of estimates in flexible seasonal time series model   with weak dependent error terms,math-ph math.mp math.st stat.th,"['kyong-hui kim', 'hak-myong pak']"
889,1303.4867,the identification of thresholds and time delay in self-exciting   threshold ar model by wavelet,math-ph math.mp math.pr math.st q-fin.st stat.th,"['song-yon kim', 'mun-chol kim']"
890,1303.5046,a delimitation of the support of optimal designs for kiefer's   $\phi_p$-class of criteria,math.st stat.th,['luc pronzato']
891,1303.5145,node-based learning of multiple gaussian graphical models,stat.ml cs.lg math.oc,"['karthik mohan', 'palma london', 'maryam fazel', 'daniela witten', 'su-in lee']"
892,1303.5195,adding a systematic uncertainty to the signal estimation in the   on/off-zone measurements,stat.ap astro-ph.he,['vladimir kulikovskiy']
893,1303.5508,sparse projections of medical images onto manifolds,cs.cv cs.lg stat.ml,"['george h. chen', 'christian wachinger', 'polina golland']"
894,1303.5525,markov switching component arch model: stability and forecasting,stat.me,"['n. alemohammad', 's. rezakhah', 's. h. alizadeh']"
895,1303.5817,assumptionless consistency of the lasso,math.st math.pr stat.th,['sourav chatterjee']
896,1303.5973,on the jeffreys-lindley's paradox,stat.me,['christian robert']
897,1303.6149,adaptivity of averaged stochastic gradient descent to local strong   convexity for logistic regression,math.st cs.lg math.oc stat.th,['francis bach']
898,1303.6182,variance estimation for brier score decomposition,stat.me,['stefan siegert']
899,1303.6525,network analysis reveals distinct clinical syndromes underlying acute   mountain sickness,q-bio.qm stat.ap,"['david p hall', 'ian jc maccormick', 'alex t phythian-adams', 'nina m rzechorzek', 'david hope-jones', 'sorrel cosens', 'stewart jackson', 'matthew gd bates', 'david j collier', 'david a hume', 'thomas freeman', 'aa roger thompson', 'j kenneth baillie']"
900,1303.6529,random generation of optimal saturated designs,stat.co,['roberto fontana']
901,1303.6598,warped functional analysis of variance,stat.me,"['daniel gervini', 'patrick a. carter']"
902,1303.6668,spatial fay-herriot models for small area estimation with functional   covariates,stat.me,"['aaron t. porter', 'scott h. holan', 'christopher k. wikle', 'noel cressie']"
903,1303.6690,parameter estimation for fractional birth and fractional death processes,math.st math.pr stat.th,"['dexter o. cahoy', 'federico polito']"
904,1303.6700,two general methods for population pharmacokinetic modeling:   non-parametric adaptive grid and non-parametric bayesian,q-bio.qm q-bio.gn stat.ap stat.me,"['tatiana tatarinova', 'michael neely', 'jay bartroff', 'michael van guilder', 'walter yamada', 'david bayard', 'roger jelliffe', 'robert leary', 'alyona chubatiuk', 'alan schumitzky']"
905,1303.6746,exploiting correlation and budget constraints in bayesian multi-armed   bandit optimization,stat.ml cs.lg,"['matthew w. hoffman', 'bobak shahriari', 'nando de freitas']"
906,1303.6750,sequential testing over multiple stages and performance analysis of data   fusion,stat.ml cs.lg,['gaurav thakur']
907,1303.6784,measuring the likelihood of models for network evolution,stat.ap cs.si,"['richard g. clegg', 'raul landa', 'hamed haddadi', 'm. rio']"
908,1303.6811,sparse approximation and recovery by greedy algorithms in banach spaces,stat.ml math.fa,['vladimir temlyakov']
909,1303.6841,criticisms of modelling packet traffic using long-range dependence   (extended version),cs.ni math.st stat.th,"['r. g. clegg', 'r. landa', 'm. rio']"
910,1303.6935,efficiently using second order information in large l1 regularization   problems,stat.ml cs.lg,"['xiaocheng tang', 'katya scheinberg']"
911,1303.6977,abc reinforcement learning,stat.ml cs.lg,"['christos dimitrakakis', 'nikolaos tziortziotis']"
912,1303.6992,parameter tuning for a multi-fidelity dynamical model of the   magnetosphere,stat.ap,"['william kleiber', 'stephan r. sain', 'matthew j. heaton', 'michael wiltberger', 'c. shane reese', 'derek bingham']"
913,1303.7002,a distance-based test of association between paired heterogeneous   genomic data,stat.me stat.ap,"['christopher minas', 'edward curry', 'giovanni montana']"
914,1303.7092,pivotal estimation in high-dimensional regression via linear programming,math.st q-fin.st stat.th,"['eric gautier', 'alexandre tsybakov']"
915,1303.7093,relevance as a metric for evaluating machine learning algorithms,stat.ml cs.lg,"['aravind kota gopalakrishna', 'tanir ozcelebi', 'antonio liotta', 'johan j. lukkien']"
916,1303.7226,detecting overlapping temporal community structure in time-evolving   networks,cs.si cs.lg physics.soc-ph stat.ml,"['yudong chen', 'vikas kawadia', 'rahul urgaonkar']"
917,1303.7286,on the symmetrical kullback-leibler jeffreys centroids,cs.it cs.lg math.it stat.ml,['frank nielsen']
918,1303.7291,a framework to characterize performance of lasso algorithms,cs.it math.it math.oc math.pr math.st stat.th,['mihailo stojnic']
919,1303.7297,infinitely imbalanced binomial regression and deformed exponential   families,math.st stat.ml stat.th,['tomonari sei']
920,1303.7318,approximate inference for observation driven time series models with   intractable likelihoods,stat.co,"['ajay jasra', 'nikolas kantas', 'elena ehrlich']"
921,1303.7409,homogeneity in regression,stat.me,"['tracy ke', 'jianqing fan', 'yichao wu']"
922,1303.7410,parcelingam: a causal ordering method robust against latent confounders,stat.ml,"['tatsuya tashiro', 'shohei shimizu', 'aapo hyvarinen', 'takashi washio']"
923,1303.7437,noisy laplace deconvolution with error in the operator,math.st stat.th,['thomas vareschi']
924,1303.7461,universal approximation depth and errors of narrow belief networks with   discrete units,stat.ml cs.lg math.pr,['guido f. montúfar']
925,1304.0057,importance sampling for the simulation of reinsurance losses,stat.ap,['georg hofmann']
926,1304.0150,fitting bivariate mixed-type data via the generalized linear exponential   cluster-weighted model,stat.me stat.co,"['salvatore ingrassia', 'antonio punzo']"
927,1304.0151,the alive particle filter,stat.co,"['ajay jasra', 'anthony lee', 'christopher yau', 'xiaole zhang']"
928,1304.0175,the cluster index of regularly varying sequences with applications to   limit theory for functions of multivariate markov chains,math.pr math.st stat.th,"['thomas mikosch', 'olivier wintenberger']"
929,1304.0353,an information-theoretic test for dependence with an application to the   temporal structure of stock returns,q-fin.st cs.it math.it stat.me,"['galen sher', 'pedro vitoria']"
930,1304.0401,an improved quasar detection method in eros-2 and macho lmc datasets,astro-ph.im stat.ml,"['karim pichara', 'pavlos protopapas', 'dae-won kim', 'jean-baptiste marquette', 'patrick tisserand']"
931,1304.0423,reliability sensitivity analysis based on probability distribution   perturbation with application to co2 storage,math.st stat.th,"['ekaterina sergienko', 'paul lemaître', 'aurélie arnaud', 'daniel busby', 'fabrice gamboa']"
932,1304.0441,analysis of metal cutting acoustic emissions by time series models,stat.ap,"['f. polito', 'a. petri', 'g. pontuale', 'f. dalton']"
933,1304.0462,gravitational wave parameter estimation with compressed likelihood   evaluations,gr-qc astro-ph.im stat.co,"['priscilla canizares', 'scott e. field', 'jonathan r. gair', 'manuel tiglio']"
934,1304.0480,a problem dependent analysis of socp algorithms in noisy compressed   sensing,cs.it math.it stat.ml,['mihailo stojnic']
935,1304.0503,nonparametric likelihood based estimation of linear filters for point   processes,stat.co,['niels richard hansen']
936,1304.0537,dual to ratio cum product estimator in stratified random sampling,stat.me,"['rajesh singh', 'mukesh kumar', 'manoj k. chaudhary', 'cem kadilar']"
